Store Name,Address,City,State,Zipcode,Phone,URL,"Country","Region"
Tracy,3250 W GRANT LINE RD,TRACY,CA,95304-8427,(209) 830-5340,https://www.costco.com/warehouse-locations/tracy-ca-658.html,"US","TBD"
Turlock,2955 N TEGNER RD,TURLOCK,CA,95380-9401,(209) 656-5301,https://www.costco.com/warehouse-locations/turlock-ca-782.html,"US","TBD"
Tustin,2700 PARK AVE,TUSTIN,CA,92782-2708,(714) 338-1933,https://www.costco.com/warehouse-locations/tustin-ca-1001.html,"US","TBD"
Tustin Ranch,2655 EL CAMINO REAL,TUSTIN,CA,92782-8918,(714) 838-7895,https://www.costco.com/warehouse-locations/tustin-ranch-tustin-ca-122.html,"US","TBD"
Ukiah,1275 AIRPORT PARK BLVD,UKIAH,CA,95482-7400,(707) 313-8004,https://www.costco.com/warehouse-locations/ukiah-ca-1297.html,"US","TBD"
Vacaville,1051 HUME WAY,VACAVILLE,CA,95687-5558,(707) 453-7343,https://www.costco.com/warehouse-locations/vacaville-ca-694.html,"US","TBD"
Vallejo,198 PLAZA DR,VALLEJO,CA,94591-3702,(707) 553-6400,https://www.costco.com/warehouse-locations/vallejo-ca-132.html,"US","TBD"
Van Nuys,6100 SEPULVEDA BLVD,VAN NUYS,CA,91411-2503,(818) 989-5132,https://www.costco.com/warehouse-locations/van-nuys-ca-48.html,"US","TBD"
Victorville,14555 VALLEY CENTER DR,VICTORVILLE,CA,92395-4216,(760) 524-9904,https://www.costco.com/warehouse-locations/victorville-ca-1010.html,"US","TBD"
Visalia,1405 W CAMERON AVE,VISALIA,CA,93277-9527,(559) 735-2400,https://www.costco.com/warehouse-locations/visalia-ca-1017.html,"US","TBD"
Vista,1755 HACIENDA DR,VISTA,CA,92081-4546,(760) 631-7255,https://www.costco.com/warehouse-locations/vista-ca-124.html,"US","TBD"
Westlake Village,5700 LINDERO CANYON RD,WESTLAKE VILLAGE,CA,91362-4063,(818) 597-3901,https://www.costco.com/warehouse-locations/westlake-village-ca-117.html,"US","TBD"
Westminster Business Center,13225 BEACH BLVD,WESTMINSTER,CA,92683-9210,(657) 400-7006,https://www.costco.com/warehouse-locations/westminster-business-center-westminster-ca-943.html,"US","TBD"
Woodland,2299 BRONZE STAR DR,WOODLAND,CA,95776-5409,(530) 406-2120,https://www.costco.com/warehouse-locations/woodland-ca-1003.html,"US","TBD"
Woodland Hills,21800 VICTORY BLVD,WOODLAND HILLS,CA,91367-2227,(818) 884-9099,https://www.costco.com/warehouse-locations/woodland-hills-ca-1205.html,"US","TBD"
Yorba Linda,22633 SAVI RANCH PKWY,YORBA LINDA,CA,92887-4647,(714) 282-6650,https://www.costco.com/warehouse-locations/yorba-linda-ca-445.html,"US","TBD"
Arvada,5195 WADSWORTH BLVD,ARVADA,CO,80002-4617,(303) 463-3603,https://www.costco.com/warehouse-locations/arvada-co-676.html,"US","TBD"
Aurora,1471 S HAVANA ST,AURORA,CO,80012-4013,(303) 750-2116,https://www.costco.com/warehouse-locations/aurora-co-439.html,"US","TBD"
Denver Business Center,400 S ZUNI ST,DENVER,CO,80223-1969,(303) 830-4529,https://www.costco.com/warehouse-locations/denver-business-center-denver-co-650.html,"US","TBD"
Douglas County,8686 PARK MEADOWS CENTER DR,LITTLETON,CO,80124-5129,(303) 708-0012,https://www.costco.com/warehouse-locations/douglas-county-littleton-co-468.html,"US","TBD"
E Colorado Springs,5885 BARNES RD,COLORADO SPRINGS,CO,80922-3512,(719) 591-3002,https://www.costco.com/warehouse-locations/e-colorado-springs-colorado-springs-co-1014.html,"US","TBD"
Gypsum,170 COOLEY MESA RD,GYPSUM,CO,81637-9707,(970) 328-7603,https://www.costco.com/warehouse-locations/gypsum-co-637.html,"US","TBD"
Longmont,205 EAST KEN PRATT BLVD,LONGMONT,CO,80501,(303) 827-2534,https://www.costco.com/warehouse-locations/longmont-co-1628.html,"US","TBD"
NE Denver,4741 N AIRPORT WAY,DENVER,CO,80239,(303) 957-3500,https://www.costco.com/warehouse-locations/ne-denver-denver-co-1652.html,"US","TBD"
Parker,18414 COTTONWOOD DR,PARKER,CO,80138-8876,(303) 583-1939,https://www.costco.com/warehouse-locations/parker-co-1022.html,"US","TBD"
Sheridan,4000 RIVER POINT PKWY,SHERIDAN,CO,80110-3316,(303) 200-1830,https://www.costco.com/warehouse-locations/sheridan-co-1027.html,"US","TBD"
Superior,600 MARSHALL RD,SUPERIOR,CO,80027-9730,(720) 587-1000,https://www.costco.com/warehouse-locations/superior-co-480.html,"US","TBD"
SW Denver,7900 W QUINCY AVE,LITTLETON,CO,80123-1350,(303) 933-4931,https://www.costco.com/warehouse-locations/sw-denver-littleton-co-443.html,"US","TBD"
Thornton,16375 N. WASHINGTON ST,THORNTON,CO,80023-8907,(303) 474-3247,https://www.costco.com/warehouse-locations/thornton-co-629.html,"US","TBD"
Timnath,4705 WEITZEL ST,TIMNATH,CO,80547-4703,(970) 416-6115,https://www.costco.com/warehouse-locations/timnath-co-1178.html,"US","TBD"
W Colorado Springs,5050 N NEVADA AVE,COLORADO SPRINGS,CO,80918-8602,(719) 264-5010,https://www.costco.com/warehouse-locations/w-colorado-springs-colorado-springs-co-1030.html,"US","TBD"
Westminster CO,6400 W 92ND AVE,WESTMINSTER,CO,80031-2952,(303) 650-1476,https://www.costco.com/warehouse-locations/westminster-co-westminster-co-440.html,"US","TBD"
Brookfield,200 FEDERAL RD,BROOKFIELD,CT,06804-2514,(203) 740-7623,https://www.costco.com/warehouse-locations/brookfield-ct-304.html,"US","TBD"
E Lyme,284 FLANDERS RD,EAST LYME,CT,06333-1710,(860) 691-9647,https://www.costco.com/warehouse-locations/e-lyme-east-lyme-ct-1372.html,"US","TBD"
Enfield,75 FRESHWATER BLVD,ENFIELD,CT,06082-3854,(860) 394-2000,https://www.costco.com/warehouse-locations/enfield-ct-780.html,"US","TBD"
Milford,1718 BOSTON POST RD,MILFORD,CT,06460-2718,(203) 882-8881,https://www.costco.com/warehouse-locations/milford-ct-312.html,"US","TBD"
New Britain,405 HARTFORD RD,NEW BRITAIN,CT,06053-1507,(860) 893-7001,https://www.costco.com/warehouse-locations/new-britain-ct-1196.html,"US","TBD"
Norwalk CT,779 CONNECTICUT AVENUE,NORWALK,CT,06854-1615,(203) 822-2003,https://www.costco.com/warehouse-locations/norwalk-ct-norwalk-ct-324.html,"US","TBD"
South Windsor,1220 TAMARACK AVE,SOUTH WINDSOR,CT,06074,(860) 474-4031,https://www.costco.com/warehouse-locations/south-windsor-ct-1493.html,"US","TBD"
Waterbury,3600 E MAIN ST,WATERBURY,CT,06705-3851,(203) 596-9967,https://www.costco.com/warehouse-locations/waterbury-ct-313.html,"US","TBD"
Washington DC,2441 MARKET ST NE,WASHINGTON,DC,20018-3840,(202) 269-8540,https://www.costco.com/warehouse-locations/washington-dc-washington-dc-1120.html,"US","TBD"
Christiana,900 CENTER BLVD,NEWARK,DE,19702-3221,(302) 894-0511,https://www.costco.com/warehouse-locations/christiana-newark-de-246.html,"US","TBD"
Altamonte Springs,741 ORANGE AVE,ALTAMONTE SPRINGS,FL,32714-3031,(407) 786-7802,https://www.costco.com/warehouse-locations/altamonte-springs-fl-183.html,"US","TBD"
Boca Raton,17800 CONGRESS AVE,BOCA RATON,FL,33487-1200,(561) 981-5004,https://www.costco.com/warehouse-locations/boca-raton-fl-345.html,"US","TBD"
Bradenton,805 LIGHTHOUSE DRIVE,BRADENTON,FL,34212,(941) 213-0747,https://www.costco.com/warehouse-locations/bradenton-fl-1364.html,"US","TBD"
Brandon,10921 CAUSEWAY BLVD,BRANDON,FL,33511-1997,(813) 952-0103,https://www.costco.com/warehouse-locations/brandon-fl-358.html,"US","TBD"
Clearwater,2655 GULF TO BAY BLVD,CLEARWATER,FL,33759-4936,(727) 373-1951,https://www.costco.com/warehouse-locations/clearwater-fl-336.html,"US","TBD"
Clermont,4600 COLLINA TERRACE,CLERMONT,FL,34711,(689) 407-3663,https://www.costco.com/warehouse-locations/clermont-fl-1649.html,"US","TBD"
Coral Springs,4621 CORAL RIDGE DR.,CORAL SPRINGS,FL,33076-2200,(954) 715-8240,https://www.costco.com/warehouse-locations/coral-springs-fl-1323.html,"US","TBD"
Davie,1890 S UNIVERSITY DR,DAVIE,FL,33324-5808,(954) 370-8990,https://www.costco.com/warehouse-locations/davie-fl-91.html,"US","TBD"
E Jacksonville,4901 GATE PKWY,JACKSONVILLE,FL,32246-4405,(904) 997-7003,https://www.costco.com/warehouse-locations/e-jacksonville-jacksonville-fl-357.html,"US","TBD"
E Orlando,3333 UNIVERSITY BLVD,WINTER PARK,FL,32792-7428,(407) 681-2119,https://www.costco.com/warehouse-locations/e-orlando-winter-park-fl-185.html,"US","TBD"
Estero,10088 GULF CENTER DR,FORT MYERS,FL,33913-8961,(239) 433-7240,https://www.costco.com/warehouse-locations/estero-fort-myers-fl-621.html,"US","TBD"
Fort Myers,7171 CYPRESS LAKE DR,FORT MYERS,FL,33907-6521,(239) 415-3806,https://www.costco.com/warehouse-locations/fort-myers-fl-351.html,"US","TBD"
Kendall,13450 SW 120TH ST,MIAMI,FL,33186-7393,(305) 964-4227,https://www.costco.com/warehouse-locations/kendall-miami-fl-1023.html,"US","TBD"
Lantana,1873 LANTANA RD,LANTANA,FL,33462-2601,(561) 533-0958,https://www.costco.com/warehouse-locations/lantana-fl-180.html,"US","TBD"
Melbourne,4305 PINEDA CAUSEWAY,MELBOURNE,FL,32940,(321) 428-2910,https://www.costco.com/warehouse-locations/melbourne-fl-1450.html,"US","TBD"
Miami,7795 WEST FLAGLER STREET,MIAMI,FL,33144-2359,(786) 482-7135,https://www.costco.com/warehouse-locations/miami-fl-1229.html,"US","TBD"
Miami Lakes,16580 NW 59TH AVE,MIAMI LAKES,FL,33014-5611,(305) 825-9818,https://www.costco.com/warehouse-locations/miami-lakes-fl-181.html,"US","TBD"
Naples,6275 NAPLES BLVD,NAPLES,FL,34109-2030,(239) 596-6404,https://www.costco.com/warehouse-locations/naples-fl-354.html,"US","TBD"
N Miami,14800 SOLE MIA WAY,NORTH MIAMI,FL,33181,(305) 944-8711,https://www.costco.com/warehouse-locations/n-miami-north-miami-fl-1332.html,"US","TBD"
Orlando Business Center,2101 WATERBRIDGE BLVD,ORLANDO,FL,32837-9283,(407) 586-7271,https://www.costco.com/warehouse-locations/orlando-business-center-orlando-fl-651.html,"US","TBD"
Palm Beach Gardens,3250 NORTHLAKE BLVD,PALM BEACH GARDENS,FL,33403-1702,(561) 776-3052,https://www.costco.com/warehouse-locations/palm-beach-gardens-fl-93.html,"US","TBD"
Pembroke Pines,15915 PINES BLVD,PEMBROKE PINES,FL,33027-1201,(954) 266-3460,https://www.costco.com/warehouse-locations/pembroke-pines-fl-742.html,"US","TBD"
Pompano,1800 W SAMPLE RD,POMPANO BEACH,FL,33064-1324,(954) 968-7114,https://www.costco.com/warehouse-locations/pompano-pompano-beach-fl-88.html,"US","TBD"
Royal Palm Beach,11001 SOUTHERN BLVD,ROYAL PALM BEACH,FL,33411-4240,(561) 803-8822,https://www.costco.com/warehouse-locations/royal-palm-beach-fl-623.html,"US","TBD"
Sarasota Mall,8201 S TAMIAMI TRL UNIT 501,SARASOTA,FL,34238-2966,(941) 554-2800,https://www.costco.com/warehouse-locations/sarasota-mall-sarasota-fl-1123.html,"US","TBD"
S Orlando,4696 GARDENS PARK BLVD,ORLANDO,FL,32839-2171,(407) 586-7221,https://www.costco.com/warehouse-locations/s-orlando-orlando-fl-1235.html,"US","TBD"
St Augustine,215 WORLD COMMERCE PARKWAY,ST. AUGUSTINE,FL,32092,(904) 687-1299,https://www.costco.com/warehouse-locations/st-augustine-st-augustine-fl-1615.html,"US","TBD"
Tallahassee,4067 LAGNIAPPE WAY,TALLAHASSEE,FL,32317-1201,(850) 219-2500,https://www.costco.com/warehouse-locations/tallahassee-fl-1026.html,"US","TBD"
Wesley Chapel,2225 GRAND CYPRESS DR,LUTZ,FL,33559-6797,(813) 279-7031,https://www.costco.com/warehouse-locations/wesley-chapel-lutz-fl-1249.html,"US","TBD"
W Jacksonville,8000 PARRAMORE RD,JACKSONVILLE,FL,32244-5704,(904) 479-7521,https://www.costco.com/warehouse-locations/w-jacksonville-jacksonville-fl-1294.html,"US","TBD"
W Tampa,8712 W LINEBAUGH AVE,TAMPA,FL,33625-3713,(813) 616-7001,https://www.costco.com/warehouse-locations/w-tampa-tampa-fl-1262.html,"US","TBD"
Alpharetta,2855 JORDAN CT,ALPHARETTA,GA,30004-3869,(678) 823-4950,https://www.costco.com/warehouse-locations/alpharetta-ga-743.html,"US","TBD"
Athens,5550 PARKWAY BLVD,ATHENS,GA,30606,(706) 247-8134,https://www.costco.com/warehouse-locations/athens-ga-1621.html,"US","TBD"
Augusta,825 CABELA DR,AUGUSTA,GA,30909-8202,(706) 739-1700,https://www.costco.com/warehouse-locations/augusta-ga-1102.html,"US","TBD"
Brookhaven,500 BROOKHAVEN AVE NE,ATLANTA,GA,30319-3291,(404) 460-1915,https://www.costco.com/warehouse-locations/brookhaven-atlanta-ga-1084.html,"US","TBD"
Cumberland Mall,2900 CUMBERLAND MALL SE,ATLANTA,GA,30339-8107,(770) 431-1700,https://www.costco.com/warehouse-locations/cumberland-mall-atlanta-ga-631.html,"US","TBD"
Cumming,1211 BALD RIDGE MARINA RD,CUMMING,GA,30041-8484,(470) 239-6610,https://www.costco.com/warehouse-locations/cumming-ga-1175.html,"US","TBD"
Dallas GA,1715 CHARLES HARDY PKWY,DALLAS,GA,30157,(404) 806-4595,https://www.costco.com/warehouse-locations/dallas-ga-dallas-ga-1389.html,"US","TBD"
Fort Oglethorpe,100 COBB PKWY,RINGGOLD,GA,30736-8566,(706) 891-2579,https://www.costco.com/warehouse-locations/fort-oglethorpe-ringgold-ga-1083.html,"US","TBD"
Gwinnett,3980 VENTURE DR,DULUTH,GA,30096-5077,(770) 622-1330,https://www.costco.com/warehouse-locations/gwinnett-duluth-ga-187.html,"US","TBD"
Mall Of Georgia,1550 MALL OF GEORGIA BLVD,BUFORD,GA,30519-6551,(678) 288-3009,https://www.costco.com/warehouse-locations/mall-of-georgia-buford-ga-366.html,"US","TBD"
Morrow Business Center,1700 MOUNT ZION RD,MORROW,GA,30260-3014,(678) 201-0003,https://www.costco.com/warehouse-locations/morrow-business-center-morrow-ga-579.html,"US","TBD"
Perimeter,6350 PEACHTREE DUNWOODY RD,ATLANTA,GA,30328-4568,(770) 352-8660,https://www.costco.com/warehouse-locations/perimeter-atlanta-ga-188.html,"US","TBD"
Pooler,200 MOSAIC CIRCLE,POOLER,GA,31322,(912) 348-4569,https://www.costco.com/warehouse-locations/pooler-ga-1485.html,"US","TBD"
Sharpsburg,40 FISCHER CROSSINGS DR,SHARPSBURG,GA,30277,(678) 621-8594,https://www.costco.com/warehouse-locations/sharpsburg-ga-1361.html,"US","TBD"
Stockbridge,2245 JODECO ROAD,MCDONOUGH,GA,30253,(678) 272-3288,https://www.costco.com/warehouse-locations/stockbridge-mcdonough-ga-1675.html,"US","TBD"
Town Center,645 BARRETT PARKWAY NW,KENNESAW,GA,30144-4922,(770) 794-1767,https://www.costco.com/warehouse-locations/town-center-kennesaw-ga-189.html,"US","TBD"
Woodstock,113 LINCOLN ST,WOODSTOCK,GA,30188-7800,(770) 694-7193,https://www.costco.com/warehouse-locations/woodstock-ga-1295.html,"US","TBD"
Hawaii Kai,333 A KEAHOLE STREET,HONOLULU,HI,96825-3406,(808) 396-5538,https://www.costco.com/warehouse-locations/hawaii-kai-honolulu-hi-120.html,"US","TBD"
Iwilei,525 ALAKAWA ST,HONOLULU,HI,96817-5764,(808) 526-6100,https://www.costco.com/warehouse-locations/iwilei-honolulu-hi-687.html,"US","TBD"
Kapolei,4589 KAPOLEI PKWY,KAPOLEI,HI,96707-1879,(808) 674-3900,https://www.costco.com/warehouse-locations/kapolei-hi-1038.html,"US","TBD"
Kauai,4300 NUHOU ST.,LIHUE,HI,96766-8002,(808) 241-4000,https://www.costco.com/warehouse-locations/kauai-lihue-hi-640.html,"US","TBD"
Kona,73-5600 MAIAU ST,KAILUA KONA,HI,96740-2630,(808) 331-4800,https://www.costco.com/warehouse-locations/kona-kailua-kona-hi-140.html,"US","TBD"
Maui,540 HALEAKALA HWY,KAHULUI,HI,96732-2302,(808) 877-5241,https://www.costco.com/warehouse-locations/maui-kahului-hi-119.html,"US","TBD"
Waipio,94-1231 KA UKA BLVD,WAIPAHU,HI,96797-4495,(808) 678-6103,https://www.costco.com/warehouse-locations/waipio-waipahu-hi-485.html,"US","TBD"
Ankeny,4000 NE SPECTRUM DRIVE,ANKENY,IA,50021,(515) 686-8709,https://www.costco.com/warehouse-locations/ankeny-ia-1630.html,"US","TBD"
Coralville,2900 HEARTLAND DR,CORALVILLE,IA,52241-2740,(319) 545-3200,https://www.costco.com/warehouse-locations/coralville-ia-1111.html,"US","TBD"
Davenport,2790 E 53RD ST,DAVENPORT,IA,52807-3007,(563) 893-7004,https://www.costco.com/warehouse-locations/davenport-ia-1325.html,"US","TBD"
West Des Moines,7205 MILLS CIVIC PKWY,WEST DES MOINES,IA,50266-8140,(515) 222-2920,https://www.costco.com/warehouse-locations/west-des-moines-ia-788.html,"US","TBD"
Boise,2051 S COLE RD,BOISE,ID,83709-2815,(208) 321-8700,https://www.costco.com/warehouse-locations/boise-id-761.html,"US","TBD"
Coeur D' Alene,355 E NEIDER AVE,COEUR D' ALENE,ID,83815-3723,(208) 676-7351,https://www.costco.com/warehouse-locations/coeur-d-alene-id-773.html,"US","TBD"
Idaho Falls,2495 E. LINCOLN ROAD,IDAHO FALLS,ID,83401,(986) 497-3149,https://www.costco.com/warehouse-locations/idaho-falls-id-1379.html,"US","TBD"
Meridian,3403 W. CHINDEN BLVD,MERIDIAN,ID,83646,(986) 200-4136,https://www.costco.com/warehouse-locations/meridian-id-1343.html,"US","TBD"
Nampa,16700 N MARKET PLACE BLVD,NAMPA,ID,83687-7909,(208) 465-3800,https://www.costco.com/warehouse-locations/nampa-id-734.html,"US","TBD"
Pocatello,305 W QUINN RD,POCATELLO,ID,83201-4988,(208) 238-4040,https://www.costco.com/warehouse-locations/pocatello-id-1033.html,"US","TBD"
Twin Falls,731 POLE LINE RD,TWIN FALLS,ID,83301-3036,(208) 736-1550,https://www.costco.com/warehouse-locations/twin-falls-id-145.html,"US","TBD"
Bedford Park Business Center,7300 S CICERO AVE,CHICAGO,IL,60629-5817,(708) 552-9010,https://www.costco.com/warehouse-locations/bedford-park-business-center-chicago-il-580.html,"US","TBD"
Bloomingdale,505 W ARMY TRAIL RD,BLOOMINGDALE,IL,60108-1391,(630) 351-3059,https://www.costco.com/warehouse-locations/bloomingdale-il-371.html,"US","TBD"
Bolingbrook,830 E BOUGHTON RD,BOLINGBROOK,IL,60440-2355,(630) 410-0702,https://www.costco.com/warehouse-locations/bolingbrook-il-1088.html,"US","TBD"
Champaign,2002 N. NEIL ST,CHAMPAIGN,IL,61820,(217) 600-6538,https://www.costco.com/warehouse-locations/champaign-il-1384.html,"US","TBD"
Chicago South Loop,1430 S ASHLAND AVE,CHICAGO,IL,60608-2040,(312) 492-3609,https://www.costco.com/warehouse-locations/chicago-south-loop-chicago-il-1107.html,"US","TBD"
East Peoria,301 W WASHINGTON ST,EAST PEORIA,IL,61611-2036,(309) 427-2930,https://www.costco.com/warehouse-locations/east-peoria-il-1126.html,"US","TBD"
Glenview,2900 PATRIOT BLVD,GLENVIEW,IL,60026-8046,(847) 730-1003,https://www.costco.com/warehouse-locations/glenview-il-348.html,"US","TBD"
Lake In The Hills,250 N RANDALL RD,LAKE IN THE HILLS,IL,60156-5943,(847) 960-9910,https://www.costco.com/warehouse-locations/lake-in-the-hills-il-774.html,"US","TBD"
Lake Zurich,680 S RAND RD,LAKE ZURICH,IL,60047-3409,(847) 540-3050,https://www.costco.com/warehouse-locations/lake-zurich-il-378.html,"US","TBD"
Lincoln Park,2746 N CLYBOURN AVE,CHICAGO,IL,60614-1006,(773) 360-2053,https://www.costco.com/warehouse-locations/lincoln-park-chicago-il-380.html,"US","TBD"
Loves Park,5000 STADIUM DRIVE,LOVES PARK,IL,61111,(779) 513-8397,https://www.costco.com/warehouse-locations/loves-park-il-1353.html,"US","TBD"
Melrose Park,8400 W NORTH AVE,MELROSE PARK,IL,60160-1607,(708) 397-2905,https://www.costco.com/warehouse-locations/melrose-park-il-1085.html,"US","TBD"
Mettawa,25901 RIVERWOODS RD,METTAWA,IL,60045-3403,(847) 235-1302,https://www.costco.com/warehouse-locations/mettawa-il-1074.html,"US","TBD"
Mt Prospect,999 N ELMHURST RD,MOUNT PROSPECT,IL,60056-1133,(847) 660-2000,https://www.costco.com/warehouse-locations/mt-prospect-mount-prospect-il-779.html,"US","TBD"
Naperville,1320 S ROUTE 59,NAPERVILLE,IL,60564-5944,(630) 328-2900,https://www.costco.com/warehouse-locations/naperville-il-342.html,"US","TBD"
NE Naperville,1255 EAST OGDEN AVE,NAPERVILLE,IL,60563,(331) 215-5612,https://www.costco.com/warehouse-locations/ne-naperville-naperville-il-1443.html,"US","TBD"
Niles,7311 N MELVINA AVE,NILES,IL,60714-3905,(847) 972-3003,https://www.costco.com/warehouse-locations/niles-il-383.html,"US","TBD"
North Riverside IL,2500 SOUTH HARLEM AVE,NORTH RIVERSIDE,IL,60546-1415,(708) 853-1017,https://www.costco.com/warehouse-locations/north-riverside-il-north-riverside-il-1153.html,"US","TBD"
Oak Brook,1901 W 22ND ST,OAK BROOK,IL,60523-1759,(630) 928-0235,https://www.costco.com/warehouse-locations/oak-brook-il-388.html,"US","TBD"
Orland Park,9915 W 159TH ST,ORLAND PARK,IL,60467-4572,(708) 645-5336,https://www.costco.com/warehouse-locations/orland-park-il-647.html,"US","TBD"
Plainfield,16261 S. BOULEVARD PLACE,PLAINFIELD,IL,60586,(815) 676-1170,https://www.costco.com/warehouse-locations/plainfield-il-1388.html,"US","TBD"
Schaumburg,1375 N MEACHAM RD,SCHAUMBURG,IL,60173-4805,(847) 969-0790,https://www.costco.com/warehouse-locations/schaumburg-il-387.html,"US","TBD"
St Charles,221 S RANDALL RD,SAINT CHARLES,IL,60174-1524,(630) 549-2024,https://www.costco.com/warehouse-locations/st-charles-saint-charles-il-1040.html,"US","TBD"
Avon IN,8816 DR. CHARLES NELSON DRIVE,AVON,IN,46123,(317) 286-4742,https://www.costco.com/warehouse-locations/avon-in-avon-in-1577.html,"US","TBD"
Castleton,6110 E 86TH ST,INDIANAPOLIS,IN,46250-3507,(317) 558-1453,https://www.costco.com/warehouse-locations/castleton-indianapolis-in-346.html,"US","TBD"
Evansville,1201 CROSS POINTE PL,EVANSVILLE,IN,47715-9168,(812) 909-6572,https://www.costco.com/warehouse-locations/evansville-in-1331.html,"US","TBD"
Fortune Park,9010 MICHIGAN RD,INDIANAPOLIS,IN,46268-3184,(317) 532-1608,https://www.costco.com/warehouse-locations/fortune-park-indianapolis-in-347.html,"US","TBD"
Fort Wayne,5110 VALUE DR,FORT WAYNE,IN,46808-4048,(260) 481-1100,https://www.costco.com/warehouse-locations/fort-wayne-in-1161.html,"US","TBD"
Merrillville,1310 E 79TH AVE,MERRILLVILLE,IN,46410-5768,(219) 641-6400,https://www.costco.com/warehouse-locations/merrillville-in-370.html,"US","TBD"
Mishawaka,625 E UNIVERSITY DR,GRANGER,IN,46530-7381,(574) 401-7004,https://www.costco.com/warehouse-locations/mishawaka-granger-in-1183.html,"US","TBD"
Noblesville,14775 NORTH POINTE BLVD,NOBLESVILLE,IN,46060,(463) 238-2013,https://www.costco.com/warehouse-locations/noblesville-in-1666.html,"US","TBD"
S Indianapolis,4628 E COUNTY LINE RD,INDIANAPOLIS,IN,46237-9105,(317) 360-7076,https://www.costco.com/warehouse-locations/s-indianapolis-indianapolis-in-1227.html,"US","TBD"
Lenexa,9350 MARSHALL DR,LENEXA,KS,66215-3845,(913) 227-3703,https://www.costco.com/warehouse-locations/lenexa-ks-349.html,"US","TBD"
Overland Park,12221 BLUE VALLEY PKWY,OVERLAND PARK,KS,66213-2640,(913) 217-2050,https://www.costco.com/warehouse-locations/overland-park-ks-369.html,"US","TBD"
Wichita,9700 E KELLOGG,WICHITA,KS,67207-1821,(316) 226-7142,https://www.costco.com/warehouse-locations/wichita-ks-1200.html,"US","TBD"
Florence,800 HEIGHTS BLVD,FLORENCE,KY,41042-1415,(859) 568-7000,https://www.costco.com/warehouse-locations/florence-ky-1197.html,"US","TBD"
Lexington,1500 FITZGERALD CT,LEXINGTON,KY,40509-8307,(859) 245-3620,https://www.costco.com/warehouse-locations/lexington-ky-1156.html,"US","TBD"
Louisville,3408 BARDSTOWN RD,LOUISVILLE,KY,40218-4608,(502) 912-9869,https://www.costco.com/warehouse-locations/louisville-ky-1238.html,"US","TBD"
NE Louisville,5020 NORTON HEALTHCARE BLVD,LOUISVILLE,KY,40241-2835,(502) 420-0160,https://www.costco.com/warehouse-locations/ne-louisville-louisville-ky-634.html,"US","TBD"
Baton Rouge,10000 DAWNADELE AVE BLDG A,BATON ROUGE,LA,70809-2591,(225) 295-4600,https://www.costco.com/warehouse-locations/baton-rouge-la-1172.html,"US","TBD"
Lafayette,201 MEADOW FARM RD,LAFAYETTE,LA,70508-7277,(337) 541-7025,https://www.costco.com/warehouse-locations/lafayette-la-1201.html,"US","TBD"
New Orleans,3900 DUBLIN ST,NEW ORLEANS,LA,70118-4754,(504) 484-5220,https://www.costco.com/warehouse-locations/new-orleans-la-1147.html,"US","TBD"
Avon MA,120 STOCKWELL DR,AVON,MA,02322-1149,(508) 232-4000,https://www.costco.com/warehouse-locations/avon-ma-avon-ma-303.html,"US","TBD"
